name,id_production_companies,id_movies
Ministero per i Beni e le Attività Culturali (MiBAC),29223.0,380225
Manny Films,67475.0,380225
Pioneer Pictures,9217.0,229154
MCMD Films,68454.0,229154
Like Fire Productions,68455.0,229154
MFA Filmdistribution,910.0,226437
Polski Instytut Sztuki Filmowej,11240.0,226437
Silesia Film (coprodukcja),74832.0,226437
Agencja Filmowa Telewizji Polskiej (coprodukcja),74833.0,226437
Rai Cinema,2683.0,258322
Apulia Film Commission,12032.0,258322
R&C Produzioni,19385.0,258322
Faros Film,27456.0,258322
Corona Cinematografica,1820.0,4948
Opera Film,1821.0,4948
Zagreb Film,5724.0,51444
Nu Image Films,925.0,31453
Millennium Films,10254.0,31453
Malibu Productions,13597.0,52199
Concorde-New Horizons,4688.0,30667
Shôchiku Eiga,5070.0,133563
C.R.I.M. Produções,8681.0,213373
PRESENTE,48692.0,213373
Government of West Bengal,1984.0,206789
Sun Entertainment Culture,20542.0,345735
Caballo Films,21736.0,185738
Tourmalet Films,21737.0,185738
Universal Pictures,33.0,266279
Backup Films,5381.0,175331
Tarantula,8471.0,175331
Film Fund Luxembourg,11776.0,175331
New Line Cinema,12.0,302699
Universal Pictures,33.0,302699
Bluegrass Films,13778.0,302699
Principato-Young Entertainment,37845.0,302699
B.N. Roy Productions,43290.0,94798
Abhijatrik,43291.0,94798
Lemon Tea Productions,3188.0,14751
Hrvatska Radiotelevizija (HRT),20915.0,379275
Kvadar,72459.0,379275
Dire Wolf,55017.0,305309
ESPN films,18595.0,377462
Laylow Films,78265.0,377462
Lifetime,3431.0,399747
RabbitBandini Productions,8924.0,399747
Sony Pictures Television,11073.0,399747
Robert E. Kent Productions,11735.0,89662
Active Entertainment,10345.0,216546
Bullet Films,10346.0,86971
Balaji Motion Pictures,3750.0,398535
Phantom Films,7435.0,398535
Columbia Pictures Corporation,441.0,266541
High Speed Productions,6374.0,50125
Emperor Motion Pictures,2726.0,34216
Kenbiroli Films,60684.0,34216
United Artists,60.0,39048
Feature Productions,13914.0,39048
George Fitzmaurice Productions,33531.0,39048
Unified Film Organization (UFO),4009.0,57880
Sil-Metropole Organisation,5686.0,57880
Shaw Brothers,5798.0,57880
Mei Ah Entertainment,7885.0,57880
Television Broadcasts Limited (TVB),79261.0,57880
TVB,28104.0,101024
Shaw Moviecity Co. Ltd,72903.0,101024
"RKO Radio Pictures, Inc.",61.0,66834
Walt Disney Productions,3166.0,66834
Walt Disney Productions,3166.0,67572
United Artists Pictures,16685.0,67572
Ambrosino / Delmenico,29365.0,210910
Channel 83 Films,29366.0,210910
Seasonal Film Corporation,13433.0,30948
Media Pro Pictures,3244.0,24921
Warner Bros.,6194.0,94811
International WOW Company,8790.0,376263
Active Entertainment,10345.0,35891
Nu Image / Millennium Films,25473.0,35891
Equity Pictures Medienfonds GmbH & Co. KG II,26948.0,35891
Loveless,26951.0,376237
Metro-Goldwyn-Mayer (MGM),8411.0,175171
Warner Bros.,6194.0,178927
Public Broadcasting Service (PBS),10622.0,285953
Broadway Theatre Archive,15702.0,285953
Insight Media,15704.0,285953
Walt Disney Productions,3166.0,84831
Buena Vista Distribution Company,20741.0,84831
CHANCE iN,67370.0,335430
Illuminations Films,24372.0,57458
Animate Projects Limited,51715.0,57458
Desert Wolf Productions,25986.0,267192
Michael Grandage Company,53341.0,267192
Pinewood Pictures,62230.0,267192
Riverstone Pictures,76314.0,267192
Embrafilme,13930.0,183855
Filmes do Equador,13931.0,183855
Luiz Carlos Barreto Produções Cinematográficas,13932.0,183855
Raccord Produções,6445.0,50489
Total Entertainment,6446.0,50489
ESPN films,18595.0,377210
Prspctvs Productions,61550.0,355786
London Film Productions,659.0,68309
British Lion Film Corporation,660.0,68309
Wessex Film Productions,18701.0,68309
U-Production,75140.0,267977
Contradiction Films,37217.0,400605
Legendary Digital Media,59429.0,400605
DR2 Productions,78424.0,400605
American Broadcasting Company (ABC),3065.0,70859
Greengrass Productions,3156.0,70859
Ixtlan,4198.0,70859
Endemol India,72023.0,377213
Blue Waters Motion Pictures,78688.0,377213
Kross Pictures,78691.0,377213
The Kennedy/Marshall Company,862.0,324668
Captivate Entertainment,25716.0,324668
Pearl Street Films,29313.0,324668
Double Negative,31922.0,324668
Perfect World (Beijing) Pictures Co.,83871.0,324668
Joaquin Associates,31242.0,289207
Larry Savadove Productions,38485.0,289207
Balaji Motion Pictures,3750.0,35687
ALT Entertainment,5567.0,35687
Freshwater Films,3123.0,15975
Tigmanshu Dhulia Films,27619.0,172817
Brandsmith Motion Pictures,27620.0,172817
Select Media Holdings- Moving Pictures,27621.0,172817
Balaji Motion Pictures,3750.0,323426
Wunderbar Films,12466.0,323426
Amitabh Bachchan Corporation Limited,38056.0,323426
Hope Productions,78597.0,323426
Fox Star Studios,12154.0,68256
Česká televize,5928.0,324820
Disney Channel,3213.0,360606
Hyperion Productions,60028.0,98106
Canadian Film Development Corporation (CFDC),4952.0,71503
The Incident at North Hampton Productions,55517.0,71503
New South Wales Film Corp.,14590.0,61689
F.G. Film Productions,17526.0,61689
Victorian Film,22046.0,61689
XYZ Productions,93847.0,79192
Universal Pictures,33.0,238124
Beth Harrington Productions,21591.0,253337
The Asylum,1311.0,384450
Kaotic Productions,74136.0,384450
Universal Animation Studios,5556.0,263945
"Tokyo Eiga Co., Ltd.",74810.0,40741
Toei Company,9255.0,90351
Film i Väst,6417.0,390592
Filmgate Films,18230.0,390592
Pico Pictures,89079.0,390592
Elstree Studio Productions,23411.0,131737
Double D Productions,68946.0,131737
Noteworthy Films,13782.0,30787
Wells & Jeta Entertainment,44067.0,312113
Empire Ward,75609.0,355254
Boxmotion,85187.0,355254
Phantom Films,7435.0,393562
Eclectic pictures,8056.0,352179
AMBI Group,59593.0,352179
Catalyst,92861.0,392553
Dual Power Productions,73528.0,338063
Village Roadshow Pictures,79.0,258489
Dark Horse Entertainment,552.0,258489
Jerry Weintraub Productions,2596.0,258489
RatPac-Dune Entertainment,41624.0,258489
Beagle Pug Films,46339.0,258489
Riche Productions,86565.0,258489
Village Roadshow Films North America,86566.0,258489
Universal Pictures,33.0,316727
Why Not Productions,729.0,316727
Platinum Dunes,2481.0,316727
Blumhouse Productions,3172.0,316727
Twentieth Century Fox Film Corporation,306.0,316023
Chernin Entertainment,7076.0,316023
TSG Entertainment,22213.0,316023
Blue Sky Studios,9383.0,278154
Twentieth Century Fox Animation,11749.0,278154
New Line Productions,8781.0,345911
Matter Productions,13554.0,345911
Atomic Monster,76907.0,345911
Walt Disney Pictures,2.0,294272
Walt Disney Studios Motion Pictures,3036.0,294272
Mainstay Productions,9074.0,388191
Arrowstorm Entertainment,14787.0,388191
Camera 40 Productions,52699.0,388191
Showbox,3491.0,328716
26 Films,2157.0,333386
Mandeville Films,10227.0,333386
Atomic Entertainment,26767.0,333386
Lionsgate Premiere,85885.0,333386
Mississippix Studios,94187.0,333386
Applecreek Productions,37860.0,254575
Allegro Films Distribution,38970.0,254575
Wernham Entertainment,50911.0,243752
Pangaea Pictures,50912.0,243752
Pathé Distribution,3012.0,369776
Planet Productions,6562.0,89904
A-Pix Entertainment,14280.0,89904
Le Monte Entertainment,14281.0,89904
Films A2,875.0,55035
S.F.P.C.,17219.0,55035
San Marco S.P.A./Crono S.P.A,11893.0,12529
Denver Film Productions,19816.0,9031
Showbox,3491.0,315439
Likely Story,1785.0,340611
Killer Films,1422.0,337874
Rabbit Bandini Films,52351.0,337874
Great Point Media,52352.0,337874
A Farewell to Kings Entertainment Company,39240.0,267852
Procirep,311.0,53010
Mars Films,819.0,53010
Wild Bunch,856.0,53010
SCOPE Invest,2250.0,53010
Fidélité Films,2927.0,53010
TF1 Films Production,3823.0,53010
Cinémage 4,7455.0,53010
Scope Pictures,11199.0,53010
Orange Cinéma Séries,11620.0,53010
Région Wallone,11920.0,53010
Jerico,19491.0,53010
Bruxelles Capitale,72497.0,53010
Ocean Blue Entertainment,36434.0,353571
Route One Films,50482.0,353571
Duea Film,8988.0,371942
Rai Cinema,2683.0,359156
Kimera Film,17842.0,359156
Taodue Film,45724.0,359156
Creative Scotland,8087.0,343173
Black Camel Pictures,12977.0,343173
Umedia,19037.0,343173
Gloucester Place Films,21014.0,343173
LWH Entertainment,50098.0,343173
Bulletproof Cupid,54850.0,343173
The Kraken Films,79009.0,343173
Elephant Eye Films,26422.0,390512
Grindstone Entertainment Group,3604.0,359412
Emmett/Furla Films,10405.0,359412
4th Wall Entertainment,63075.0,359412
Arte France,6111.0,319352
Lobster Films,57585.0,319352
steamboat films,81193.0,319352
Thinking Man Films,65737.0,309882
Blossom Films,32537.0,230722
Vanguard Studio,48114.0,230722
Diablo Entertainment,57537.0,369032
Darlow Smithson Productions,2015.0,27243
OOO-Films,77970.0,346641
Bon Voyage Films,77971.0,346641
185º Equator,46336.0,324794
G Village,46337.0,324794
Fox Searchlight Pictures,43.0,372411
British Film Company,41115.0,372411
Snowfall Films,23632.0,53335
Bay Bridge Productions Inc.,26249.0,53335
Wind Chill Films,46198.0,53335
Lotte Entertainment,7819.0,273645
Pixar Animation Studios,3.0,399106
Disney,6421.0,399106
Spring Films,9158.0,324322
Together Films,80448.0,324322
Mojo Musique,80449.0,324322
Legendary Pictures,923.0,330068
Hock Films,62472.0,330068
RabbitBandini Productions,8924.0,274504
A24,41077.0,274504
Windowseat Films,50478.0,274504
Tornasol Films,7680.0,196324
BD Cine,9962.0,196324
Nopal Army,54224.0,341957
Tortilla Flats Productions,54225.0,341957
RKO Radio Pictures,6.0,101206
Executive Productions,15318.0,31265
Willis Kent Productions,16616.0,34875
Columbia Pictures,5.0,395476
Monogram Pictures,4395.0,357529
Universal International Pictures (UI),10330.0,94176
Green Day,67976.0,360283
Crazy Cow Productions,67977.0,360283
Liberal Region Productions,77549.0,400121
Status Media & Entertainment,35396.0,398265
Puppy Entertainment,63430.0,398265
Republic Pictures,1432.0,52593
Ealing Studios,2650.0,35007
Metro-Goldwyn-Mayer (MGM),8411.0,120885
Warner Bros.,6194.0,130134
Ho–Hi Pictures,82780.0,17342
Republic Pictures,1432.0,193284
Magic Elevator,14019.0,184710
Magic Elevator,14019.0,380372
Shaw Brothers,5798.0,83876
Hollywood Pictures Corporation (II),77943.0,94544
Warner Bros.,6194.0,174150
Warner Bros.,6194.0,262260
Astro Shaw,19055.0,254664
Woohoo Pictures,19897.0,254664
Limbo Film AG,12997.0,156954
Twentieth Century Fox Film Corporation,306.0,137826
Dalia Productions,43464.0,262829
Jadran Film,168.0,108063
Posa Films,65192.0,41294
Posa Films,65192.0,45192
Warner Bros. Television,1957.0,64694
Fidecine,16116.0,64694
Río Negro Producciones,52057.0,64694
Reality Entertainment (RE),12885.0,211222
Cannon International,21537.0,266874
Walt Disney Home Video,7586.0,24678
Why Not Productions,729.0,337703
Wild Bunch,856.0,337703
Prima Linéa Productions,3144.0,337703
Belvision,5850.0,337703
Arte France Cinéma,6916.0,337703
Studio Ghibli,10342.0,337703
CN4 Productions,81528.0,337703
Wa Entertainment,63136.0,228941
Finition Productions,74257.0,110412
ESX Productions,37081.0,394047
ESX Entertainment,79279.0,394047
Archer's Mark,30601.0,378441
Marvista Entertainment,6679.0,400411
Circle of Confusion,23921.0,400411
A&E IndieFilms,7315.0,376233
Motto Pictures,10978.0,376233
Roger Ross Williams Productions,72627.0,376233
France 2 Cinéma,83.0,364051
Mars Films,819.0,364051
Eurimages,850.0,364051
Canal+,5358.0,364051
Polish Film Institute,6555.0,364051
Ciné+,10611.0,364051
Scope Pictures,11199.0,364051
France 2 (FR2),11359.0,364051
Mandarin Films,12096.0,364051
Aeroplan Film,72742.0,364051
Sofica Manon 5,75982.0,364051
Cofinova 11,75983.0,364051
La Banque Postale Image 8,75984.0,364051
A Plus Image 6,75985.0,364051
NC+,75986.0,364051
Pie Films,24662.0,349441
Amérique Film,66512.0,349441
Milky Way Image Company,5632.0,373922
Media Asia Group,11083.0,373922
MK2 Production,6274.0,359641
Instituto Nacional de Cine y Artes Audiovisuales (INCAA),6458.0,359641
Jeonwonsa Film,17387.0,354275
Madeleine Films,1147.0,62675
Gaumont International,7961.0,62675
Les Productions de la Guéville,17873.0,62675
CrossFit Inc.,64596.0,384845
Paramount Pictures,4.0,394499
Paris Filmes,53105.0,394499
Porta dos Fundos,75998.0,394499
Telecine Productions,75999.0,394499
Posa Films,65192.0,41004
Óscar Producciones Cinematográficas S.A.,85229.0,145481
Rioma Films,85680.0,82776
Rioma Films,85680.0,41298
Cantinflas Films,85804.0,45191
Lionsgate,1632.0,328387
Allison Shearmur Productions,47706.0,328387
Keep Your Head,79963.0,328387
Steamroller Productions,3495.0,389425
Premiere Entertainment Group,35625.0,389425
Délia Film,54731.0,118014
Aries [jp],4326.0,49037
WEVCO Produce Company,73229.0,49037
Only Hearts Company,73230.0,49037
Malpaso Productions,171.0,363676
Warner Bros.,6194.0,363676
"Kennedy/Marshall Company, The",7383.0,363676
FilmNation Entertainment,7493.0,363676
RatPac Entertainment,28732.0,363676
Flashlight Films,65359.0,363676
Pallas Film,789.0,371865
Filmförderungsanstalt (FFA),4247.0,371865
Canal+,5358.0,371865
Arte France,6111.0,371865
Arte France Cinéma,6916.0,371865
Memento Films Distribution,6921.0,371865
3B Productions,7184.0,371865
Ciné+,10611.0,371865
Memento Films International,10949.0,371865
Scope Pictures,11199.0,371865
Le Fresnoy Studio National des Arts Contemporains,11687.0,371865
Mitteldeutsche Medienförderung (MDM),12346.0,371865
WDR / Arte,12390.0,371865
Centre National de la Cinématographie (CNC),18367.0,371865
Twenty Twenty Vision Filmproduktion GmbH,32545.0,371865
Pictanovo Nord-Pas-de-Calais,38038.0,371865
Cofinova 12,78935.0,371865
Cinémage 10,78936.0,371865
Soficinéma 12,78937.0,371865
Région Hauts-de-France,78938.0,371865
Les Films du Losange,223.0,377287
Les Productions Unité Centrale,21556.0,361571
Les films de l’autre,79193.0,361571
Hype Film,71156.0,392817
Téléfilm Canada,806.0,338189
MK2 Productions,9209.0,338189
Sons of Manual,50488.0,338189
Arte,201.0,378813
Schweizer Radio und Fernsehen (SRF),50054.0,378813
Petit Film,75891.0,378813
Mediterranean Film Production Co. Ltd.,76056.0,31128
Arista Films,76057.0,31128
World Amusement Company,42843.0,22020
Greydon Clark Productions,30062.0,96129
Netflix,59811.0,404022
Marshall Law Entertainment,73734.0,385031
Globo Filmes,13969.0,154441
American Film Institute (AFI),12226.0,44510
Yash Raj Films,1569.0,376812
IFI Producción S.A.,16675.0,342213
Finnegan Associates,18437.0,148615
David Paradine Television,75575.0,148615
Cinak Compagnie Cinématographique,21048.0,389180
Finding Cinema,70186.0,372297
Divina-Film GmbH & Co. KG (München),11901.0,103396
Bosna Film,10617.0,130957
VEB DEFA-Studio für Spielfilme,41112.0,130957
Arclight Films,2520.0,393834
Transmission Pictures,12158.0,393834
Dark Matter Productions,38180.0,393834
Gaumont,9.0,366514
Creative Andina,22870.0,366514
VVZ Productions,67022.0,366514
KSM,68624.0,328901
WWE Studios,10339.0,388862
Dead Sea Films,23553.0,263416
Solid Weld Production,43436.0,316268
Savage Beast Film,43437.0,316268
Newgrange Pictures,16076.0,360249
Paradox Film 3,78093.0,360249
Maxper Producciones Cinematográficas (Maximiliano Pérez Flórez),4797.0,28406
Veracity Productions,64898.0,362765
Mosfilm,5120.0,50186
Mira Filmes,37488.0,362876
Tips Industries,3081.0,15467
3D Content Hub,13557.0,349086
Hepworth,24148.0,41278
Mapa Filmes,8565.0,86320
Eduardo Coutinho Produções Cinematográficas,84447.0,86320
Brainstorm Media,11658.0,397278
EchoWolf Productions,70142.0,397278
Seasonal Film Corporation,13433.0,68895
Imperial Entertainment,21437.0,68895
"Shochiku Co., Ltd.",192.0,314837
Asmik Ace Entertainment,3033.0,314837
Good Films,68620.0,325789
The Mark Gordon Company,1557.0,308266
Green Hat Films,3527.0,308266
Warner Bros.,6194.0,308266
Joint Effort,83036.0,308266
Pure Flix Entertainment,6427.0,227859
VideoFilmes,346.0,299751
Amuse Soft Entertainment,3219.0,55344
Shogakukan Production,5261.0,55344
End Cue,65906.0,401387
RSS Production,52295.0,390880
Terwilliger Productions,3609.0,292277
Hallmark Hall of Fame Productions,9027.0,61348
Parlay Films,24934.0,331393
Gold-Gems Ltd.,36549.0,31385
Orion Pictures,41.0,376501
Redwire Pictures,7579.0,376501
Jeff Rice Films,52738.0,376501
Casadelic Pictures,54391.0,376501
Avery Productions (II),57147.0,376501
New Golden Age Films,79323.0,376501
No Remake Pictures,79324.0,376501
Riley Productions,62197.0,373453
Telecinco Cinema,2674.0,351809
Vaca Films,7345.0,351809
Morena Films,10031.0,351809
Telefónica Studios,29564.0,351809
Coproducción España-Argentina-Francia,73567.0,351809
K&S Films,73568.0,351809
Greendale Productions,73162.0,382651
CJ Entertainment,7036.0,356201
Irwin Entertainment,5466.0,392885
Black Heart Productions,33975.0,392885
Tosh Company Inc.,75883.0,392885
Tigon British Film Productions,4579.0,28073
Oscilloscope Laboratories,4748.0,175427
AMLF,1869.0,237799
Gaumont International,7961.0,40585
Les Productions de la Guéville,17873.0,40585
United Channel Movies,16581.0,318052
Channel 101,54019.0,254251
"Asylum, The",3991.0,98948
HBO,6068.0,216043
Leone Film,3920.0,88949
Atlántida Films,10453.0,88949
Daiano Film,11497.0,88949
Aardman Animations,297.0,54821
24/7 Films,18040.0,215814
Armzfx,18041.0,215814
Scarlet Fire Films,18042.0,215814
Sack Amusement Enterprises,4137.0,22750
Amegro Films,77574.0,22750
Avrio Filmworks,3825.0,86254
Echo Bridge Home Entertainment,4602.0,86254
Cinetel Films,10399.0,86254
Koch Media,10559.0,86254
Sack Amusement Enterprises,4137.0,43473
Home Box Office (HBO),3268.0,139826
Home Box Office (HBO),3268.0,371738
Fair Harbor Productions,91872.0,371738
Metro-Goldwyn-Mayer (MGM),8411.0,166007
Impact,12561.0,110692
Phantasma,12562.0,110692
Rogosin Films,12563.0,110692
Allied Artists Pictures,4928.0,134435
Dark Maze Studios,4754.0,17288
Anit Ticaret,28703.0,17288
Independent Film,62402.0,8383
Universal Television,26727.0,325240
Cosmopolitan Productions,1442.0,162874
Metro-Goldwyn-Mayer (MGM),8411.0,162874
Casa de Filme Trei,11529.0,316491
Micheaux Film,46979.0,247354
France 3 Cinéma,591.0,260646
Nimar Studios,7636.0,260646
France Télévisions,11795.0,260646
Centre National de la Cinématographie (CNC),18367.0,260646
Noé Productions,23433.0,260646
Transfax Film Productions,26629.0,260646
Mazel Productions,47347.0,260646
Greenhouse Media Investment,47348.0,260646
Mr. Significant Films,47349.0,260646
Neyrac Films,47350.0,260646
Chu Media,35603.0,298028
Lennexe Films,35604.0,298028
Mano a Mano Films,35605.0,298028
Arrowstorm Entertainment,14787.0,397873
The Klimax,58574.0,397873
Parking Garage Pictures,74579.0,397873
Seskri Produktionz,33460.0,403232
Ton of Hats,90227.0,403232
Oscar Gold Productions,90228.0,403232
Krasnaya Strela,3006.0,282024
Priya Films,5582.0,42498
Irish Film Board,5267.0,347647
Coco Television,57402.0,347647
Les Films 13,1742.0,76348
Heretic Films,18852.0,369033
Campfire,55570.0,369033
Lorimar Productions,898.0,192868
Rai Cinema,2683.0,159942
